Date,Entity,Site,Commodity,EquipmentUtilization,DowntimeHours,TonnesMoved,Scenario
2023-10-01,Quebec,North Pit,Zinc,56.0632806266454,18.232282579352205,76107.83795916452,Actual
2023-10-01,Quebec,North Pit,Nickel,62.181120376721495,5.25614665260854,59921.03985551397,Budget
2023-10-01,Quebec,South Pit,Gold,66.28349023727833,8.630452669079158,94123.45377196645,Budget
2023-10-01,Quebec,South Pit,Copper,47.441053066762976,12.681486571305602,64296.78226636539,Actual
2023-10-01,Quebec,South Pit,Zinc,92.02074332160797,21.340925088063397,88651.78348804935,Budget
2023-10-01,Quebec,South Pit,Nickel,48.56433690518539,9.103124623254358,37467.88073420746,Actual
2023-10-01,Quebec,Mill A,Gold,80.89485187849586,18.54505479144579,50283.1406073242,Actual
2023-10-01,Quebec,Mill A,Copper,80.75870842892576,16.143128392404726,69204.78658864796,Budget
2023-10-01,Quebec,Mill A,Zinc,81.42777175732445,6.482310589642279,61058.61711921024,Actual
2023-10-01,Quebec,Mill A,Nickel,63.46697519755958,17.435003938613562,65634.24818102428,Budget
2023-10-01,Quebec,Mill B,Gold,71.15794266126929,21.27806944544987,33724.294130038965,Budget
2023-10-01,Quebec,Mill B,Copper,61.794461636210364,24.848966405988186,98011.31338837696,Budget
2023-10-01,Quebec,Mill B,Zinc,68.45521662030062,5.1843532338083245,31583.51566560638,Actual
2023-10-01,Quebec,Mill B,Nickel,66.60096259450572,18.20116345167736,42518.19083633211,Budget
2023-10-01,Ontario,North Pit,Gold,83.09376854002763,13.864401277308405,80816.4815420393,Actual
2023-10-01,Ontario,North Pit,Copper,84.24829378471853,5.195757774124106,40885.10862100082,Budget
2023-10-01,Ontario,North Pit,Zinc,80.39197381604951,17.675903011666787,38323.61171360907,Actual
2023-10-01,Ontario,North Pit,Nickel,75.19828438139885,7.4485459711127096,40753.42669596455,Budget
2023-10-01,Ontario,South Pit,Gold,73.55666972998424,12.571337003782732,34334.417025148636,Budget
2023-10-01,Ontario,South Pit,Copper,89.45921188339513,10.227341849768045,47592.311818084105,Budget
2023-10-01,Ontario,South Pit,Zinc,67.67788227728445,12.223268045421987,48978.34897103702,Budget
2023-10-01,Ontario,South Pit,Nickel,99.74801345195725,17.289252592263118,75544.66669099011,Actual
2023-10-01,Ontario,Mill A,Gold,100.0,14.380240263299667,71652.90641251714,Actual
2023-10-01,Ontario,Mill A,Copper,70.44855230012676,15.146587201490204,59587.61322861526,Actual
2023-10-01,Ontario,Mill A,Zinc,60.4157111342083,8.386307813074206,62747.40679889415,Actual
2023-10-01,Ontario,Mill A,Nickel,74.89208882869059,17.342095160845545,45215.286147713545,Actual
2023-10-01,Ontario,Mill B,Gold,63.262487406244446,22.075260082497067,39429.28917643266,Budget
2023-10-01,Ontario,Mill B,Copper,42.02565399941743,6.467706416307674,62431.47083070133,Actual
2023-10-01,Ontario,Mill B,Zinc,46.53146138064351,11.036545115259605,54154.74234515196,Actual
2023-10-01,Ontario,Mill B,Nickel,51.975710725803594,14.037561791209736,26746.51440328962,Actual
2023-10-01,British Columbia,North Pit,Gold,77.87320863795969,16.340158282166872,97558.02158393989,Actual
2023-10-01,British Columbia,North Pit,Copper,89.71978226563928,12.312988923844518,78514.79515878862,Budget
2023-10-01,British Columbia,North Pit,Zinc,55.61826005842088,14.54195648132953,33102.70393314396,Actual
2023-10-01,British Columbia,North Pit,Nickel,100.0,7.260074624280077,127642.60635367008,Actual
2023-10-01,British Columbia,South Pit,Gold,93.42177681272511,12.39812463992866,55578.51402747432,Budget
2023-10-01,British Columbia,South Pit,Copper,93.56166116958218,15.652244292820063,98915.70559053392,Budget
2023-10-01,British Columbia,South Pit,Zinc,89.31469571367134,5.4122631767172935,37229.29405753019,Budget
2023-10-01,British Columbia,South Pit,Nickel,72.73387642792022,15.152976593685995,41197.8451924847,Budget
2023-10-01,British Columbia,Mill A,Gold,62.54393688509181,18.085089215312564,76019.3685612391,Budget
2023-10-01,British Columbia,Mill A,Copper,79.90865561182733,20.1841539542609,31550.042561625127,Budget
2023-10-01,British Columbia,Mill A,Zinc,82.8216849120308,7.5660080491992066,32594.3252294928,Actual
2023-10-01,British Columbia,Mill A,Nickel,100.0,30.889644510186066,106369.85452807597,Actual
2023-10-01,British Columbia,Mill B,Gold,100.0,23.068475278300184,56238.09490197389,Actual
2023-10-01,British Columbia,Mill B,Copper,78.22966988092593,12.333903988706258,94853.85064895832,Actual
2023-10-01,British Columbia,Mill B,Zinc,72.08214108639245,9.981857089134277,59812.731351996015,Budget
2023-10-01,British Columbia,Mill B,Nickel,51.88384225907725,12.839350292181573,71113.37799379913,Actual
2023-10-01,Nova Scotia,North Pit,Gold,60.16799386860797,22.634232943331416,59243.45088605699,Budget
2023-10-01,Nova Scotia,North Pit,Copper,77.81897923711077,15.411307922827294,67116.1003480498,Budget
2023-10-01,Nova Scotia,North Pit,Zinc,79.44315333459085,18.229441112099206,52155.99131734889,Budget
2023-10-01,Nova Scotia,North Pit,Nickel,88.87284679360891,12.153928790811204,76065.34924291546,Budget
2023-10-01,Nova Scotia,South Pit,Gold,77.66019387624802,12.763045761779452,52274.08161601463,Budget
2023-10-01,Nova Scotia,South Pit,Copper,100.0,13.849701567991191,58921.96299553,Actual
2023-10-01,Nova Scotia,South Pit,Zinc,81.98292168000025,19.112745887364795,35673.311837389054,Budget
2023-10-01,Nova Scotia,South Pit,Nickel,89.41176833773791,12.1837510683313,34036.85434794927,Budget
2023-10-01,Nova Scotia,Mill A,Gold,49.14137574020281,6.6443393544217795,38759.61934360915,Actual
2023-10-01,Nova Scotia,Mill A,Copper,100.0,15.469347052238325,101838.2767438084,Actual
2023-10-01,Nova Scotia,Mill A,Zinc,83.6300349055347,22.076544156655125,44393.40464405314,Budget
2023-10-01,Nova Scotia,Mill A,Nickel,50.732581341044074,15.20254055718068,39185.7240776278,Actual
2023-10-01,Nova Scotia,Mill B,Gold,66.64172453511038,11.692816889271278,93361.99929654867,Budget
2023-10-01,Nova Scotia,Mill B,Copper,92.42752166654775,23.13617929673405,74741.02470679244,Budget
2023-10-01,Nova Scotia,Mill B,Zinc,41.11137141066086,4.369328662496022,63475.72151434362,Actual
2023-10-01,Nova Scotia,Mill B,Nickel,76.18872301534971,5.9950758282728644,93785.8223802544,Budget
2023-11-01,Canada,North Pit,Gold,61.70506057951516,6.56370141691778,29942.173563493947,Actual
2023-11-01,Canada,North Pit,Copper,83.27771039994498,7.329095117172062,96850.65274498553,Budget
2023-11-01,Canada,North Pit,Zinc,89.38702856491471,6.756686300246811,33582.4571342879,Budget
2023-11-01,Canada,North Pit,Nickel,72.61323425447993,18.226852239959847,94793.32424239407,Budget
2023-11-01,Canada,South Pit,Gold,74.9415730562993,17.016847593108476,68271.34056597011,Budget
2023-11-01,Canada,South Pit,Copper,100.0,24.0081190378555,90034.2678584229,Actual
2023-11-01,Canada,South Pit,Zinc,87.4370778387721,18.7673210832406,79928.48438338733,Budget
2023-11-01,Canada,South Pit,Nickel,91.40214458261269,20.137595049613598,91544.7889533211,Budget
2023-11-01,Canada,Mill A,Gold,75.35667772280704,9.143538549728207,73190.31889628798,Budget
2023-11-01,Canada,Mill A,Copper,55.49883010512599,14.198542603452529,48650.51679519449,Actual
2023-11-01,Canada,Mill A,Zinc,74.41522128852581,16.600973186727465,37832.25400893414,Budget
2023-11-01,Canada,Mill A,Nickel,97.93024873178908,27.484364495075084,98139.12755868708,Actual
2023-11-01,Canada,Mill B,Gold,63.83006416925927,9.647354484792972,38980.54447295636,Budget
2023-11-01,Canada,Mill B,Copper,58.30513624744731,5.182398370075722,67856.01461912954,Actual
2023-11-01,Canada,Mill B,Zinc,61.632256516155664,18.069901394290863,66954.74620474182,Budget
2023-11-01,Canada,Mill B,Nickel,75.13217084183461,19.803456804734235,57008.514733064796,Budget
2023-11-01,Holding Company,North Pit,Gold,88.96060075928646,10.663920116151013,72909.04703773573,Budget
2023-11-01,Holding Company,North Pit,Copper,60.86322909043038,16.41696861879338,84064.92602521801,Budget
2023-11-01,Holding Company,North Pit,Zinc,93.9007140743161,6.9504866762514705,107646.75929360492,Actual
2023-11-01,Holding Company,North Pit,Nickel,100.0,31.527648448312636,63220.73034481028,Actual
2023-11-01,Holding Company,South Pit,Gold,68.29247515289138,7.198499465983373,96299.11121481888,Budget
2023-11-01,Holding Company,South Pit,Copper,95.70052359776132,7.212308805666111,110450.2729442132,Actual
2023-11-01,Holding Company,South Pit,Zinc,100.0,7.838455332615255,115872.5887435809,Actual
2023-11-01,Holding Company,South Pit,Nickel,100.0,17.928669333944875,121374.42581071836,Actual
2023-11-01,Holding Company,Mill A,Gold,55.56386252920147,5.654888082299899,63909.86534215212,Actual
2023-11-01,Holding Company,Mill A,Copper,45.743060541328205,14.32754461069094,23578.08622174201,Actual
2023-11-01,Holding Company,Mill A,Zinc,49.13999324935948,17.320375755793407,52958.438278731446,Actual
2023-11-01,Holding Company,Mill A,Nickel,84.57124839687498,10.20437864649714,82304.31940725404,Budget
2023-11-01,Holding Company,Mill B,Gold,85.40156064086464,17.575462385027976,95919.21942944346,Budget
2023-11-01,Holding Company,Mill B,Copper,93.7943934208132,6.559873581983288,78460.88193706551,Actual
2023-11-01,Holding Company,Mill B,Zinc,63.52831833264176,11.2704359907734,75772.54749443209,Actual
2023-11-01,Holding Company,Mill B,Nickel,65.94219289153428,10.858842268554568,79352.71022811458,Budget
2023-11-01,Alberta,North Pit,Gold,84.86772512908495,10.113535140815314,52463.40457654807,Actual
2023-11-01,Alberta,North Pit,Copper,76.92881560152533,17.894469792573982,40830.9652605951,Budget
2023-11-01,Alberta,North Pit,Zinc,85.50919514928063,7.604558927170726,82563.37300745302,Budget
2023-11-01,Alberta,North Pit,Nickel,72.35063371179974,21.302362778291144,44460.64717800105,Actual
2023-11-01,Alberta,South Pit,Gold,71.8523893140264,18.296718127374696,47128.408824109865,Budget
2023-11-01,Alberta,South Pit,Copper,70.2717502075655,19.21470357376116,75076.23670904533,Budget
2023-11-01,Alberta,South Pit,Zinc,53.78833578163867,18.918787977043444,68019.85530523304,Actual
2023-11-01,Alberta,South Pit,Nickel,57.93729570126671,19.93701010484377,59159.66365244447,Actual
2023-11-01,Alberta,Mill A,Gold,45.36059481237401,11.48577479300447,65870.41641897135,Actual
2023-11-01,Alberta,Mill A,Copper,72.13999538251113,14.90759634571961,44801.02884754721,Budget
2023-11-01,Alberta,Mill A,Zinc,41.40066045431997,7.90966304498002,32205.129271700167,Actual
2023-11-01,Alberta,Mill A,Nickel,66.52448465082144,19.311432204049368,74586.88529102111,Budget
2023-11-01,Alberta,Mill B,Gold,86.13696556168001,15.76417773959626,88055.77292328079,Budget
2023-11-01,Alberta,Mill B,Copper,62.669403550270815,20.76722421969479,59476.927724792025,Actual
2023-11-01,Alberta,Mill B,Zinc,93.2085942653231,10.923388582659973,34345.269168976105,Actual
2023-11-01,Alberta,Mill B,Nickel,98.00936193985751,12.906192912780185,89134.68110473885,Actual
2023-11-01,Quebec,North Pit,Gold,80.34148699562397,11.321808948399374,86950.77031125543,Budget
2023-11-01,Quebec,North Pit,Copper,100.0,27.901346575001323,65206.3534591305,Actual
2023-11-01,Quebec,North Pit,Zinc,60.75039533180897,6.980806636843047,33793.87602175872,Budget
2023-11-01,Quebec,North Pit,Nickel,85.85284277058497,14.112982419779595,66256.63846752838,Budget
2023-11-01,Quebec,South Pit,Gold,100.0,17.903724631864407,43533.05729871505,Actual
2023-11-01,Quebec,South Pit,Copper,90.17951052735287,6.462792420275171,59121.1720740671,Budget
2023-11-01,Quebec,South Pit,Zinc,65.87624421317547,13.215939970886943,31247.24911292068,Budget
2023-11-01,Quebec,South Pit,Nickel,62.77849688797232,13.416737750649563,40201.873294181285,Actual
2023-11-01,Quebec,Mill A,Gold,50.8948777403822,4.857126378230395,44098.51441170581,Actual
2023-11-01,Quebec,Mill A,Copper,86.79322439264327,16.274968014298178,40501.40822728618,Actual
2023-11-01,Quebec,Mill A,Zinc,84.92657936928222,24.184758093668023,37990.91327920783,Budget
2023-11-01,Quebec,Mill A,Nickel,71.09758192770704,24.578286463230647,87894.3218227938,Budget
2023-11-01,Quebec,Mill B,Gold,81.06420057810381,16.065936431864632,33809.497964469745,Actual
2023-11-01,Quebec,Mill B,Copper,95.43270214872375,17.346957047511097,88682.32299752299,Actual
2023-11-01,Quebec,Mill B,Zinc,70.63117053158027,10.120438940255505,82222.581542214,Actual
2023-11-01,Quebec,Mill B,Nickel,89.89054356594107,24.94230943424203,39150.564789494725,Budget
2023-11-01,Ontario,North Pit,Gold,100.0,12.477544985054926,51978.09266238632,Actual
2023-11-01,Ontario,North Pit,Copper,43.289543962080955,9.774065833846556,52078.56479141872,Actual
2023-11-01,Ontario,North Pit,Zinc,81.73938546817902,5.058681156053531,52095.26289202533,Budget
2023-11-01,Ontario,North Pit,Nickel,55.59409324053928,9.764225147973699,51612.69787602886,Actual
2023-11-01,Ontario,South Pit,Gold,82.71455971542751,6.687647648168534,92084.25896442625,Actual
2023-11-01,Ontario,South Pit,Copper,93.49109549215382,19.876495407702645,39658.82199690029,Budget
2023-11-01,Ontario,South Pit,Zinc,90.76717015932876,16.220289060598645,73375.67653332942,Budget
2023-11-01,Ontario,South Pit,Nickel,74.15807410902961,16.44343754575313,95967.840559656,Budget
2023-11-01,Ontario,Mill A,Gold,59.95754040316378,9.16425336666692,29057.386304359192,Actual
2023-11-01,Ontario,Mill A,Copper,68.20420105428906,21.29792580505947,34200.47354893328,Budget
2023-11-01,Ontario,Mill A,Zinc,78.6380204414782,5.0654185066250035,68831.9660832346,Budget
2023-11-01,Ontario,Mill A,Nickel,46.71737872071967,8.520272777681711,70957.3378017106,Actual
2023-11-01,Ontario,Mill B,Gold,79.2246252844887,18.189949809177357,45433.15496567522,Budget
2023-11-01,Ontario,Mill B,Copper,39.08639673258892,15.074612503544458,34600.65775586223,Actual
2023-11-01,Ontario,Mill B,Zinc,71.33473707610457,9.692319138504661,36905.35821835115,Budget
2023-11-01,Ontario,Mill B,Nickel,54.42583882933328,12.720161331128534,44504.728782413564,Actual
2023-11-01,British Columbia,North Pit,Gold,93.99265764862737,15.75982841066642,33103.2736014056,Budget
2023-11-01,British Columbia,North Pit,Copper,85.45348118494927,22.483487380873996,57236.57984213202,Budget
2023-11-01,British Columbia,North Pit,Zinc,64.63536480341232,5.377794012766292,61634.59548695186,Actual
2023-11-01,British Columbia,North Pit,Nickel,45.22291450013321,9.644886679544777,70248.1623988393,Actual
2023-11-01,British Columbia,South Pit,Gold,78.08802081417184,8.64931349583863,87287.1585749365,Budget
2023-11-01,British Columbia,South Pit,Copper,53.936970267904364,4.341336619307391,69984.3195899549,Actual
2023-11-01,British Columbia,South Pit,Zinc,80.78385121088026,8.143110006600283,47142.371696948496,Actual
2023-11-01,British Columbia,South Pit,Nickel,100.0,30.287782747452376,44582.54510876239,Actual
2023-11-01,British Columbia,Mill A,Gold,88.16297919554138,10.050534124015636,78068.61927713105,Actual
2023-11-01,British Columbia,Mill A,Copper,82.18259468407507,23.700615466716,66479.67365390371,Budget
2023-11-01,British Columbia,Mill A,Zinc,81.20319867206007,9.366595894472301,68055.33029529733,Actual
2023-11-01,British Columbia,Mill A,Nickel,100.0,30.69208048483024,48885.33026241947,Actual
2023-11-01,British Columbia,Mill B,Gold,100.0,23.562333648151583,84094.09934099417,Actual
2023-11-01,British Columbia,Mill B,Copper,77.94531203757433,7.264371550038535,40524.90184196978,Budget
2023-11-01,British Columbia,Mill B,Zinc,61.08840396000925,14.37602033314327,51451.374786669134,Actual
2023-11-01,British Columbia,Mill B,Nickel,76.08554520578053,11.370280750805573,34351.38428513712,Budget
2023-11-01,Nova Scotia,North Pit,Gold,51.93231925243439,9.884667260025585,70239.47405095311,Actual
2023-11-01,Nova Scotia,North Pit,Copper,82.27205103613312,13.803419156699462,30922.60604141425,Budget
2023-11-01,Nova Scotia,North Pit,Zinc,77.50824117744878,13.455010059614638,95758.80873630565,Actual
2023-11-01,Nova Scotia,North Pit,Nickel,63.61551672346479,18.282177809660578,90402.42759102573,Budget
2023-11-01,Nova Scotia,South Pit,Gold,52.754777639342024,16.056679539360378,65183.085169620834,Actual
2023-11-01,Nova Scotia,South Pit,Copper,75.6923160924101,11.418399752435754,97370.19280867817,Actual
2023-11-01,Nova Scotia,South Pit,Zinc,91.06561467516005,23.487279233713796,33767.39979893082,Budget
2023-11-01,Nova Scotia,South Pit,Nickel,83.5333611470804,24.87397017084649,78393.21117397377,Actual
2023-11-01,Nova Scotia,Mill A,Gold,94.50939519797292,6.552595582986535,100818.10604076907,Actual
2023-11-01,Nova Scotia,Mill A,Copper,63.7681373556839,4.701177250611195,34484.091156643066,Actual
2023-11-01,Nova Scotia,Mill A,Zinc,79.9993987565482,13.50132660302122,70934.2485066569,Budget
2023-11-01,Nova Scotia,Mill A,Nickel,75.65829379233236,16.81290501975317,57574.533608627025,Budget
2023-11-01,Nova Scotia,Mill B,Gold,83.06954694181063,10.558094949041232,60507.89793429653,Budget
2023-11-01,Nova Scotia,Mill B,Copper,61.770144812765366,10.188275021715487,93876.68597696583,Budget
2023-11-01,Nova Scotia,Mill B,Zinc,77.26550756836357,18.56667659418381,67705.60151923128,Budget
2023-11-01,Nova Scotia,Mill B,Nickel,70.35974188003884,17.034085693111397,36528.343139242694,Budget
2023-12-01,Canada,North Pit,Gold,62.727201725666035,7.327848480651649,83972.81203646616,Actual
2023-12-01,Canada,North Pit,Copper,100.0,30.010777046539708,56827.03379667586,Actual
2023-12-01,Canada,North Pit,Zinc,66.3943184448984,18.599521403221395,92484.57715304448,Budget
2023-12-01,Canada,North Pit,Nickel,61.52653348215566,10.632751530744713,85020.57190186673,Actual
2023-12-01,Canada,South Pit,Gold,77.84624015058051,18.672493799823002,91448.6224212487,Budget
2023-12-01,Canada,South Pit,Copper,90.20594318523683,7.253061735356319,77399.36444662444,Budget
2023-12-01,Canada,South Pit,Zinc,74.58345291222297,14.365122491481122,82048.62738761632,Budget
2023-12-01,Canada,South Pit,Nickel,86.03528483108599,8.379688191191185,78990.70706353287,Budget
2023-12-01,Canada,Mill A,Gold,100.0,7.28264458799766,77762.39242032605,Actual
2023-12-01,Canada,Mill A,Copper,61.42825749095267,10.20171224263444,42665.09613254578,Actual
2023-12-01,Canada,Mill A,Zinc,73.74625642385485,8.014709669615666,49950.191096572074,Budget
2023-12-01,Canada,Mill A,Nickel,65.20175782976816,15.896067008492029,73030.23850959612,Actual
2023-12-01,Canada,Mill B,Gold,89.14995330162724,18.481357880354206,73822.55138243851,Budget
2023-12-01,Canada,Mill B,Copper,61.55214016837604,7.973846124532066,70941.88237784027,Budget
2023-12-01,Canada,Mill B,Zinc,61.30079291849662,4.755719263570693,65533.183081183626,Actual
2023-12-01,Canada,Mill B,Nickel,94.3008058135553,23.47545917461425,94813.77695587756,Actual
2023-12-01,Holding Company,North Pit,Gold,79.79052248478699,5.041140414571245,82383.86402518736,Budget
2023-12-01,Holding Company,North Pit,Copper,75.2701275752793,11.878261783675775,37377.748405468126,Budget
2023-12-01,Holding Company,North Pit,Zinc,81.10447787053278,15.308092919771463,56961.99397721459,Actual
2023-12-01,Holding Company,North Pit,Nickel,52.75007381202884,16.8484095900941,38215.41705836535,Actual
2023-12-01,Holding Company,South Pit,Gold,71.43406304828943,20.715306570061294,64394.496757354784,Actual
2023-12-01,Holding Company,South Pit,Copper,77.65206239153923,19.522033102372728,34340.01337392001,Actual
2023-12-01,Holding Company,South Pit,Zinc,91.54161926841105,9.943952450797957,83372.48332447548,Budget
2023-12-01,Holding Company,South Pit,Nickel,69.12923069813917,19.403738686383416,37456.91336339067,Budget
2023-12-01,Holding Company,Mill A,Gold,100.0,12.48776172943637,61614.18099229314,Actual
2023-12-01,Holding Company,Mill A,Copper,82.54844902890937,9.292163834634033,84791.90536547333,Budget
2023-12-01,Holding Company,Mill A,Zinc,40.327205672135925,10.589662835784642,22324.526547438352,Actual
2023-12-01,Holding Company,Mill A,Nickel,98.7845981374425,21.498186293728686,88198.12345776157,Actual
2023-12-01,Holding Company,Mill B,Gold,41.33295050323426,4.090509786669886,63920.83077263895,Actual
2023-12-01,Holding Company,Mill B,Copper,100.0,8.359243492083667,98732.51914654381,Actual
2023-12-01,Holding Company,Mill B,Zinc,90.54228406919192,20.683413736335794,79886.02411809877,Budget
2023-12-01,Holding Company,Mill B,Nickel,70.40703116390159,22.189945019309597,85458.68107657829,Budget
2023-12-01,Alberta,North Pit,Gold,57.29076042030552,14.186929536128163,37821.069754431606,Actual
2023-12-01,Alberta,North Pit,Copper,67.26299389472668,12.449824594396198,64802.6927657897,Actual
2023-12-01,Alberta,North Pit,Zinc,65.16975623005203,19.700731887157794,46435.300691244396,Actual
2023-12-01,Alberta,North Pit,Nickel,66.50544228995307,17.826929806227554,43223.06563554559,Actual
2023-12-01,Alberta,South Pit,Gold,71.13967911418182,16.59188396862537,43471.94905598881,Budget
2023-12-01,Alberta,South Pit,Copper,88.67065246645333,12.361375136583822,76998.7896553464,Actual
2023-12-01,Alberta,South Pit,Zinc,65.74922823022183,8.959901233136325,85617.23485876636,Budget
2023-12-01,Alberta,South Pit,Nickel,89.60934523561046,13.373460785430314,91312.2344931912,Budget
2023-12-01,Alberta,Mill A,Gold,100.0,13.084317406201063,73122.14279017357,Actual
2023-12-01,Alberta,Mill A,Copper,76.67691227493447,11.78517175468922,56102.930013855716,Budget
2023-12-01,Alberta,Mill A,Zinc,89.84554878474917,15.312621106240648,78111.48314704138,Budget
2023-12-01,Alberta,Mill A,Nickel,68.65007745106027,8.381879139032195,84625.14692966454,Budget
2023-12-01,Alberta,Mill B,Gold,60.614790949638845,21.12353360147651,47732.35356706777,Budget
2023-12-01,Alberta,Mill B,Copper,81.67227737604381,7.910589234295349,50810.36189477256,Budget
2023-12-01,Alberta,Mill B,Zinc,73.78681921314137,14.189121407383565,65353.538671743554,Actual
2023-12-01,Alberta,Mill B,Nickel,79.85075912035548,19.919426761608733,61106.99814879606,Budget
2023-12-01,Quebec,North Pit,Gold,91.47687931564411,14.700414153791925,79405.14131418055,Budget
2023-12-01,Quebec,North Pit,Copper,93.94739507480801,12.220441271772774,65313.94936914221,Budget
2023-12-01,Quebec,North Pit,Zinc,89.942845069546,15.862320885146731,41370.69099320607,Actual
2023-12-01,Quebec,North Pit,Nickel,100.0,26.034955929710037,49309.113590214336,Actual
2023-12-01,Quebec,South Pit,Gold,44.59868047962141,17.581033002425468,66000.6202971621,Actual
2023-12-01,Quebec,South Pit,Copper,50.03915685278695,13.437451188321939,35012.42948162708,Actual
2023-12-01,Quebec,South Pit,Zinc,85.66216817335417,20.868880852974016,33506.026399253016,Budget
2023-12-01,Quebec,South Pit,Nickel,71.48977914676144,5.035630879474656,77300.5442249868,Actual
2023-12-01,Quebec,Mill A,Gold,72.7489343076537,21.75218309750744,74934.99324491448,Actual
2023-12-01,Quebec,Mill A,Copper,61.31569556442229,20.85475294885376,62358.43554032074,Actual
2023-12-01,Quebec,Mill A,Zinc,87.36392935568743,17.743607583180655,70054.51467738187,Actual
2023-12-01,Quebec,Mill A,Nickel,51.82944599477673,15.651637226996254,76301.45918716566,Actual
2023-12-01,Quebec,Mill B,Gold,89.2219176066598,16.610161006999668,41798.72736772452,Actual
2023-12-01,Quebec,Mill B,Copper,66.08295999973339,10.724074809111794,65711.3947804705,Budget
2023-12-01,Quebec,Mill B,Zinc,43.232542933769714,15.314153278238157,48268.42851163909,Actual
2023-12-01,Quebec,Mill B,Nickel,71.56251910446713,16.936734239918835,31574.504286658754,Budget
2023-12-01,Ontario,North Pit,Gold,68.08991197034467,16.58766167582814,58839.4697363037,Budget
2023-12-01,Ontario,North Pit,Copper,91.11470734947163,18.18264407682413,84796.14877720489,Budget
2023-12-01,Ontario,North Pit,Zinc,61.92337088540193,22.120063316576967,62976.91286700527,Budget
2023-12-01,Ontario,North Pit,Nickel,51.199950306088795,15.192632567892392,70608.77880290156,Actual
2023-12-01,Ontario,South Pit,Gold,81.90637799750728,9.537004928452802,77698.34008196548,Actual
2023-12-01,Ontario,South Pit,Copper,75.81902883906598,14.146470121074174,82517.68323967524,Actual
2023-12-01,Ontario,South Pit,Zinc,61.60482064311456,24.605966639724123,86313.6094634652,Budget
2023-12-01,Ontario,South Pit,Nickel,39.47088335792742,10.54097954016136,51269.588874639354,Actual
2023-12-01,Ontario,Mill A,Gold,100.0,31.88412956840346,110627.75813077165,Actual
2023-12-01,Ontario,Mill A,Copper,92.29409432695932,23.631989358470843,87418.79911621659,Actual
2023-12-01,Ontario,Mill A,Zinc,65.93132716813673,16.59439288712439,62075.62790124886,Actual
2023-12-01,Ontario,Mill A,Nickel,76.46512866821345,11.987304053195105,69657.3075916803,Budget
2023-12-01,Ontario,Mill B,Gold,57.999819983912865,9.274705961773373,36217.38691204399,Actual
2023-12-01,Ontario,Mill B,Copper,64.24455669776768,15.928118893954206,78373.57743669506,Actual
2023-12-01,Ontario,Mill B,Zinc,82.71655635438749,13.651224816928217,51849.61196403291,Budget
2023-12-01,Ontario,Mill B,Nickel,90.89841296035797,20.975072456334544,67501.58177257318,Budget
2023-12-01,British Columbia,North Pit,Gold,51.75306369680372,15.740713532859596,36972.546008933736,Actual
2023-12-01,British Columbia,North Pit,Copper,89.41265268848616,11.242609734770285,78710.54853743591,Budget
2023-12-01,British Columbia,North Pit,Zinc,64.25448203313942,19.05457566123524,98261.82665287549,Budget
2023-12-01,British Columbia,North Pit,Nickel,54.0531770543336,11.920167484453534,68951.25216917352,Actual
2023-12-01,British Columbia,South Pit,Gold,61.30113508173761,11.465842016279941,73336.68373212969,Budget
2023-12-01,British Columbia,South Pit,Copper,48.60335359292111,9.925515551997282,52194.267325760855,Actual
2023-12-01,British Columbia,South Pit,Zinc,100.0,29.598462460156448,83062.12529576186,Actual
2023-12-01,British Columbia,South Pit,Nickel,73.92021590994955,11.844234620740123,43088.83289162987,Actual
2023-12-01,British Columbia,Mill A,Gold,62.71830516224237,10.74798546638916,54360.70362909719,Budget
2023-12-01,British Columbia,Mill A,Copper,100.0,15.909481443807973,77256.53166391984,Actual
2023-12-01,British Columbia,Mill A,Zinc,100.0,11.757584111297096,121619.90996386332,Actual
2023-12-01,British Columbia,Mill A,Nickel,86.41388823038494,15.892699747926573,59790.799782520866,Budget
2023-12-01,British Columbia,Mill B,Gold,92.67154771816453,7.9487287264506445,71033.32483571483,Budget
2023-12-01,British Columbia,Mill B,Copper,54.44057556609421,17.166430178443225,76042.62064997463,Actual
2023-12-01,British Columbia,Mill B,Zinc,89.27292525535302,9.511604944912522,66289.84854679402,Budget
2023-12-01,British Columbia,Mill B,Nickel,84.14969187240072,16.961100550792914,47601.4845904824,Budget
2023-12-01,Nova Scotia,North Pit,Gold,90.4415737348691,7.500509978397871,56670.42746186543,Budget
2023-12-01,Nova Scotia,North Pit,Copper,87.89190480099204,24.569062964286527,56287.744031694805,Budget
2023-12-01,Nova Scotia,North Pit,Zinc,64.37699664644425,12.57732781960814,71430.70479967928,Actual
2023-12-01,Nova Scotia,North Pit,Nickel,87.10394879560394,21.443426815176288,50728.45113220181,Budget
2023-12-01,Nova Scotia,South Pit,Gold,57.68168673719582,16.985329493285356,67631.48582210389,Actual
2023-12-01,Nova Scotia,South Pit,Copper,71.50072570598192,19.273860942913576,92246.9898320708,Budget
2023-12-01,Nova Scotia,South Pit,Zinc,63.77670010280416,21.547297424092196,53525.110819959824,Budget
2023-12-01,Nova Scotia,South Pit,Nickel,100.0,9.143971465513669,51495.789599795804,Actual
2023-12-01,Nova Scotia,Mill A,Gold,59.91720023917,15.853204870344578,63770.54532892135,Actual
2023-12-01,Nova Scotia,Mill A,Copper,78.22178628100082,10.316544705475623,55259.81272667959,Budget
